window_id,rms_vocals,rms_rest,var_db,demucs_ok,error
4FiG0IQi__Y_001,6.24363866e-02,2.25122241e-02,8.8604,1,
4FiG0IQi__Y_002,8.38148044e-02,1.37963163e-02,15.6712,1,
4FiG0IQi__Y_003,7.18824818e-02,7.29588885e-03,19.8709,1,
4FiG0IQi__Y_004,3.35279861e-02,2.39189019e-04,42.9333,1,
4YsyGfojh30_000,1.56438102e-01,5.92439595e-02,8.4340,1,
4YsyGfojh30_001,1.78494839e-01,8.09939867e-02,6.8635,1,
4YsyGfojh30_002,1.33276482e-01,6.47669553e-02,6.2680,1,
4bPrey4Dpqo_000,1.25125984e-01,4.43367275e-02,9.0117,1,
4bPrey4Dpqo_001,1.39298566e-01,6.72338475e-02,6.3272,1,
4bPrey4Dpqo_002,1.70270910e-01,6.98792260e-02,7.7358,1,
4bPrey4Dpqo_003,1.54327000e-01,6.94336302e-02,6.9374,1,
4bPrey4Dpqo_004,1.51932226e-01,6.88842706e-02,6.8706,1,
4bPrey4Dpqo_005,1.43326758e-01,5.01998218e-02,9.1125,1,
4bPrey4Dpqo_006,1.56475372e-01,8.40184119e-02,5.4014,1,
4bPrey4Dpqo_007,1.33088044e-01,6.48072292e-02,6.2503,1,
4fkaKsVNx9I_000,8.85784879e-02,6.03538304e-02,3.3325,1,
4fkaKsVNx9I_001,7.85683084e-02,6.20830322e-02,2.0455,1,
4fkaKsVNx9I_002,9.47126806e-02,2.56323164e-02,11.3524,1,
4fkaKsVNx9I_003,8.96411322e-02,5.91513257e-02,3.6109,1,
4fkaKsVNx9I_004,1.88486555e-01,5.82827607e-02,10.1948,1,
4fkaKsVNx9I_005,2.01552288e-01,5.90185561e-02,10.6680,1,
4fkaKsVNx9I_006,2.07142411e-01,6.29778583e-02,10.3416,1,
4fkaKsVNx9I_007,2.13164730e-01,5.22021831e-02,12.2205,1,
4fkaKsVNx9I_008,1.93755490e-01,5.63992048e-02,10.7196,1,
4fkaKsVNx9I_009,1.72879377e-01,1.17956360e-01,3.3204,1,
4fkaKsVNx9I_010,1.31173342e-01,6.36303384e-02,6.2836,1,
4iTUm1J-v0Q_000,1.58698023e-01,4.98203376e-03,30.0633,1,
4iTUm1J-v0Q_001,3.76782576e-02,1.71080294e-02,6.8578,1,
4iTUm1J-v0Q_002,2.93141822e-02,4.74562052e-02,-4.1843,1,
4iTUm1J-v0Q_003,4.12500021e-02,1.48430342e-02,8.8780,1,
4iTUm1J-v0Q_004,1.58425850e-01,4.92316652e-02,10.1516,1,
4iTUm1J-v0Q_005,1.49076865e-01,2.37137619e-03,35.9682,1,
4iTUm1J-v0Q_006,2.05971324e-01,6.12734322e-02,10.5307,1,
4iTUm1J-v0Q_007,1.66842484e-01,5.78922985e-02,9.1937,1,
4iTUm1J-v0Q_008,1.57954217e-01,2.31049210e-02,16.6965,1,
4iTUm1J-v0Q_009,1.66786638e-01,5.16639339e-02,10.1795,1,
4iTUm1J-v0Q_010,1.95787986e-01,7.58146937e-02,8.2407,1,
4iTUm1J-v0Q_011,1.33045619e-01,6.42595584e-02,6.3213,1,
4kMF-rVbqAc_000,7.82889677e-02,3.00049471e-02,8.3302,1,
4kMF-rVbqAc_001,9.43356639e-02,9.89787522e-02,-0.4173,1,
4kMF-rVbqAc_002,8.05895578e-02,1.42124194e-02,15.0722,1,
4kMF-rVbqAc_003,9.13088389e-02,2.34504702e-02,11.8072,1,
4kMF-rVbqAc_004,1.01736134e-01,3.51285538e-02,9.2363,1,
4kMF-rVbqAc_005,8.55071975e-02,4.35042871e-02,5.8694,1,
4kMF-rVbqAc_006,9.04579599e-02,4.51109795e-02,6.0433,1,
4kMF-rVbqAc_007,9.69543324e-02,3.73915974e-02,8.2759,1,
4kMF-rVbqAc_008,9.97728797e-02,3.72731654e-02,8.5523,1,
4kMF-rVbqAc_009,1.10000920e-01,4.64862090e-02,7.4814,1,
4kMF-rVbqAc_010,9.94521191e-02,3.86476005e-02,8.2098,1,
4kMF-rVbqAc_011,1.01118503e-01,2.92288373e-02,10.7804,1,
4kMF-rVbqAc_012,7.78605733e-02,4.08136502e-02,5.6102,1,
4kMF-rVbqAc_013,1.60198631e-01,4.38100379e-02,11.2617,1,
4kMF-rVbqAc_014,1.59896257e-01,2.75894124e-02,15.2619,1,
4kMF-rVbqAc_015,9.56316730e-02,4.05603728e-02,7.4500,1,
4kMF-rVbqAc_016,9.11905549e-02,4.43050887e-02,6.2699,1,
4kMF-rVbqAc_017,1.03323056e-01,3.77476553e-02,8.7461,1,
4kMF-rVbqAc_018,1.36539857e-01,3.73837958e-02,11.2515,1,
4kMF-rVbqAc_019,1.03383950e-01,4.31834567e-02,7.5827,1,
4kMF-rVbqAc_020,8.53781129e-02,3.43193011e-02,7.9162,1,
4kMF-rVbqAc_021,7.46156944e-02,2.84902855e-02,8.3627,1,
4kMF-rVbqAc_022,7.26648332e-02,1.19587699e-02,15.6728,1,
4kMF-rVbqAc_023,3.34552863e-02,2.23280192e-04,43.5123,1,
4mGjUrWl1mg_000,2.26141301e-01,1.76272776e-02,22.1639,1,
4mGjUrWl1mg_001,1.73005375e-01,3.38354960e-02,14.1737,1,
4mGjUrWl1mg_002,1.69808406e-01,3.64912100e-02,13.3554,1,
4mGjUrWl1mg_003,1.85519233e-01,1.02954244e-01,5.1149,1,
4mGjUrWl1mg_004,1.32931235e-01,6.47895253e-02,6.2424,1,
4n7T0KeQohU_000,5.80848099e-02,1.96083655e-02,9.4324,1,
4n7T0KeQohU_001,6.16530476e-02,2.72627310e-02,7.0877,1,
4n7T0KeQohU_002,7.88175568e-02,2.80351930e-02,8.9784,1,
4n7T0KeQohU_003,6.68969104e-02,3.42129472e-02,5.8243,1,
4n7T0KeQohU_004,6.65350986e-02,3.48021477e-02,5.6289,1,
4n7T0KeQohU_005,5.77927892e-02,2.93023612e-02,5.8994,1,
4n7T0KeQohU_006,6.81700882e-02,3.39664184e-02,6.0509,1,
4n7T0KeQohU_007,6.67634356e-02,3.28062395e-02,6.1716,1,
4n7T0KeQohU_008,7.06827274e-02,2.57409921e-02,8.7738,1,
4n7T0KeQohU_009,8.58604829e-02,1.83160559e-02,13.4192,1,
4n7T0KeQohU_010,7.31174245e-02,5.59479586e-03,22.3247,1,
4n7T0KeQohU_011,3.37164762e-02,2.23835270e-04,43.5583,1,
4wZ7DlNlsc0_000,1.63090570e-01,3.64952697e-02,13.0038,1,
4wZ7DlNlsc0_001,1.69170893e-01,2.68209826e-02,15.9970,1,
4wZ7DlNlsc0_002,1.81848672e-01,4.24848375e-02,12.6295,1,
4wZ7DlNlsc0_003,1.59471446e-01,7.22992967e-02,6.8710,1,
4wZ7DlNlsc0_004,1.28649980e-01,7.53463372e-02,4.6470,1,
4wZ7DlNlsc0_005,1.77962900e-01,8.43448332e-02,6.4854,1,
4wZ7DlNlsc0_006,1.33494527e-01,6.47898026e-02,6.2791,1,
506blxP58ts_000,7.04411652e-02,4.35631306e-02,4.1741,1,
506blxP58ts_001,9.45868984e-02,3.17715551e-02,9.4759,1,
506blxP58ts_002,5.98057862e-02,3.50810365e-02,4.6334,1,
506blxP58ts_003,9.21400102e-02,3.82748070e-02,7.6307,1,
506blxP58ts_004,7.57491615e-02,4.35249945e-02,4.8128,1,
506blxP58ts_005,8.12266112e-02,3.22458383e-02,8.0245,1,
506blxP58ts_006,7.34005901e-02,2.60357332e-02,9.0026,1,
506blxP58ts_007,7.35310831e-02,5.07241099e-03,23.2251,1,
506blxP58ts_008,3.34480106e-02,2.44766671e-04,42.7124,1,
5AOk21eO0qQ_000,1.79456843e-01,1.58833663e-03,41.0603,1,
5AOk21eO0qQ_001,1.48564987e-01,6.02967918e-03,27.8324,1,
5AOk21eO0qQ_002,1.79191096e-01,2.33999014e-02,17.6820,1,
5AOk21eO0qQ_003,1.97141264e-01,2.29867056e-02,18.6660,1,
5AOk21eO0qQ_004,1.96840647e-01,2.97565861e-02,16.4106,1,
5AOk21eO0qQ_005,1.97324893e-01,3.29185584e-02,15.5548,1,
5AOk21eO0qQ_006,2.04777155e-01,3.76313946e-02,14.7146,1,
5AOk21eO0qQ_007,1.58369542e-01,4.35096862e-02,11.2217,1,
5AOk21eO0qQ_008,1.62188231e-01,4.82239359e-02,10.5351,1,
5AOk21eO0qQ_009,3.51867815e-02,2.52105026e-02,2.8960,1,
5AZhNz5cx2U_000,1.34296374e-01,4.01286607e-02,10.4922,1,
5AZhNz5cx2U_001,1.27086207e-01,4.65066496e-02,8.7317,1,
5AZhNz5cx2U_002,1.85132087e-01,1.09629531e-01,4.5511,1,
5AZhNz5cx2U_003,1.33021794e-01,6.41213486e-02,6.3384,1,
5LoulL1GewE_000,1.72063974e-01,3.62221512e-02,13.5343,1,
5LoulL1GewE_001,1.73269959e-01,3.76177938e-02,13.2666,1,
5LoulL1GewE_002,1.79846246e-01,1.18498552e-01,3.6238,1,
5LoulL1GewE_003,1.33023156e-01,6.43798974e-02,6.3035,1,
5RR0aZa2rYA_000,7.38543849e-02,4.45961658e-03,24.3816,1,
5RR0aZa2rYA_001,4.01121223e-02,4.74973613e-04,38.5321,1,
5RR0aZa2rYA_002,4.92808958e-02,3.99831707e-03,21.8160,1,
5RR0aZa2rYA_003,4.66660619e-02,5.90658328e-03,17.9533,1,
5RR0aZa2rYA_004,4.70065896e-02,8.46822230e-03,14.8873,1,
5RR0aZa2rYA_005,4.32893385e-02,1.06655183e-02,12.1680,1,
5RR0aZa2rYA_006,4.71477763e-02,8.05103916e-03,15.3522,1,
5RR0aZa2rYA_007,4.42334308e-02,9.73497286e-03,13.1483,1,
5RR0aZa2rYA_008,4.36688572e-02,7.44659091e-03,15.3643,1,
5RR0aZa2rYA_009,4.00245739e-02,6.00775345e-03,16.4723,1,
5RR0aZa2rYA_010,4.67414394e-02,5.29744611e-03,18.9127,1,
5RR0aZa2rYA_011,4.69674856e-02,5.41579663e-03,18.7627,1,
5RR0aZa2rYA_012,5.06160075e-02,8.92281869e-03,15.0757,1,
5RR0aZa2rYA_013,4.38714855e-02,9.40391191e-03,13.3775,1,
5RR0aZa2rYA_014,5.35209120e-02,1.56545824e-02,10.6776,1,
5RR0aZa2rYA_015,2.86041497e-02,1.72216048e-04,44.4071,1,
5T2Qgn2fXJQ_000,6.50785457e-02,4.97970456e-04,42.3247,1,
5T2Qgn2fXJQ_001,7.49409128e-02,5.23047346e-04,43.1236,1,
5T2Qgn2fXJQ_002,5.24817616e-02,2.22830128e-02,7.4407,1,
5T2Qgn2fXJQ_003,7.46515690e-02,2.39221889e-02,9.8848,1,
5T2Qgn2fXJQ_004,6.32909411e-02,2.77949025e-02,7.1475,1,
5T2Qgn2fXJQ_005,7.42925636e-02,2.88229574e-02,8.2241,1,
5T2Qgn2fXJQ_006,5.81744019e-02,2.42542906e-02,7.5989,1,
5T2Qgn2fXJQ_007,4.24113059e-02,2.39138037e-02,4.9767,1,
5T2Qgn2fXJQ_008,6.16721190e-02,2.61728249e-02,7.4448,1,
5T2Qgn2fXJQ_009,6.01126355e-02,2.56400047e-02,7.4010,1,
5T2Qgn2fXJQ_010,5.50219254e-02,5.11194822e-02,0.6390,1,
5T2Qgn2fXJQ_011,7.26092122e-02,6.67938190e-03,20.7251,1,
5T2Qgn2fXJQ_012,3.33735408e-02,2.48409568e-04,42.5647,1,
5V8WhI7pCx8_000,3.77715034e-03,8.96598062e-02,-27.5087,1,
5V8WhI7pCx8_001,1.53510247e-01,1.79992578e-02,18.6177,1,
5V8WhI7pCx8_002,1.74139259e-01,5.15885898e-02,10.5669,1,
5V8WhI7pCx8_003,1.13104873e-01,8.68520506e-04,42.2940,1,
5V8WhI7pCx8_004,1.00264042e-01,1.29792455e-03,37.7579,1,
5V8WhI7pCx8_005,1.07113384e-01,1.17857020e-03,39.1698,1,
5V8WhI7pCx8_006,1.22696054e-01,2.63751053e-02,13.3527,1,
5V8WhI7pCx8_007,1.10617809e-01,5.74904113e-04,45.6846,1,
5V8WhI7pCx8_008,6.73411436e-02,1.19494472e-03,35.0187,1,
5V8WhI7pCx8_009,1.80991846e-01,1.23385566e-03,43.3279,1,
5V8WhI7pCx8_010,6.26520193e-02,9.22164894e-03,16.6425,1,
5V8WhI7pCx8_011,2.27875250e-02,1.57791834e-02,3.1923,1,
5V8WhI7pCx8_012,6.20819823e-02,1.20799468e-02,14.2180,1,
5V8WhI7pCx8_013,6.54036472e-02,9.91288355e-03,16.3880,1,
5V8WhI7pCx8_014,5.72108943e-02,1.19849491e-02,13.5769,1,
5V8WhI7pCx8_015,6.67066427e-02,2.02304703e-03,30.3633,1,
5V8WhI7pCx8_016,3.76882169e-02,4.17314080e-03,19.1149,1,
5V8WhI7pCx8_017,1.73685490e-01,1.14898051e-01,3.5890,1,
5V8WhI7pCx8_018,1.31923750e-01,6.43006525e-02,6.2422,1,
5X3tKt091aE_000,1.62922157e-01,1.35398158e-03,41.6073,1,
5X3tKt091aE_001,9.53561836e-02,9.98796278e-04,39.5974,1,
5X3tKt091aE_002,1.49466873e-01,1.42683802e-03,40.4034,1,
5X3tKt091aE_003,1.12859063e-01,2.08307742e-03,34.6766,1,
5X3tKt091aE_004,1.39779481e-01,1.70013947e-03,38.2992,1,
5X3tKt091aE_005,1.40481281e-01,5.83706790e-02,7.6285,1,
5X3tKt091aE_006,1.62806445e-01,6.08960376e-02,8.5417,1,
5X3tKt091aE_007,1.57155054e-01,5.88926734e-02,8.5253,1,
5X3tKt091aE_008,1.79390510e-01,4.21907638e-02,12.5716,1,
5X3tKt091aE_009,1.73323014e-01,1.16031509e-01,3.4856,1,
5X3tKt091aE_010,1.31770223e-01,6.39824155e-02,6.2751,1,
5_K4QNe6E6o_000,6.31037055e-02,4.06413191e-04,43.8217,1,
5_K4QNe6E6o_001,5.83553016e-02,5.46511006e-04,40.5696,1,
5_K4QNe6E6o_002,6.37947761e-02,8.74209443e-03,17.2634,1,
5_K4QNe6E6o_003,7.71124698e-02,1.82213581e-02,12.5309,1,
5_K4QNe6E6o_004,5.60087939e-02,2.61845225e-02,6.6042,1,
5_K4QNe6E6o_005,6.93121103e-02,2.57332332e-02,8.6063,1,
5_K4QNe6E6o_006,6.33205171e-02,2.53372723e-02,7.9557,1,
5_K4QNe6E6o_007,6.04610641e-02,3.10124857e-02,5.7988,1,
5_K4QNe6E6o_008,7.77328164e-02,2.41846014e-02,10.1413,1,
5_K4QNe6E6o_009,1.13255838e-01,2.30992125e-02,13.8093,1,
5_K4QNe6E6o_010,7.62933661e-02,2.54181922e-02,9.5468,1,
5_K4QNe6E6o_011,7.54900064e-02,2.60322332e-02,9.2476,1,
5_K4QNe6E6o_012,7.44701769e-02,7.11466306e-03,20.3966,1,
5_K4QNe6E6o_013,3.33952336e-02,2.41356395e-04,42.8205,1,
5cfJTCXcEw0_000,1.83451112e-01,2.79795960e-02,16.3336,1,
5cfJTCXcEw0_001,1.65633601e-01,4.57023232e-02,11.1842,1,
5cfJTCXcEw0_002,1.70171950e-01,8.19837393e-02,6.3432,1,
5cfJTCXcEw0_003,1.31722278e-01,6.39602506e-02,6.2750,1,
5hG8TnYMs60_000,2.03175539e-01,1.25029356e-03,44.2172,1,
5hG8TnYMs60_001,1.16753532e-01,1.42687730e-02,18.2577,1,
5hG8TnYMs60_002,8.47973927e-02,1.88642067e-02,13.0549,1,
5hG8TnYMs60_003,9.74267774e-02,1.54662002e-02,15.9859,1,
5hG8TnYMs60_004,6.98194533e-02,1.79442890e-02,11.8010,1,
5hG8TnYMs60_005,1.05440669e-01,1.54029216e-02,16.7081,1,
5hG8TnYMs60_006,6.82470336e-02,1.63037571e-02,12.4359,1,
5hG8TnYMs60_007,8.71484775e-02,1.45151712e-02,15.5688,1,
5hG8TnYMs60_008,6.07030036e-02,1.37169962e-02,12.9190,1,
5hG8TnYMs60_009,8.35639473e-02,2.07591694e-02,12.0962,1,
5hG8TnYMs60_010,7.83500767e-02,1.04428623e-02,17.5044,1,
5hG8TnYMs60_011,8.33437464e-02,1.50481392e-02,14.8678,1,
5hG8TnYMs60_012,9.48092423e-02,1.68310123e-02,15.0148,1,
5hG8TnYMs60_013,8.33722551e-02,1.89986353e-02,12.8460,1,
5hG8TnYMs60_014,1.37187925e-01,1.43871160e-02,19.5868,1,
5hG8TnYMs60_015,7.47595955e-02,1.84239976e-02,12.1657,1,
5hG8TnYMs60_016,1.24560122e-01,1.58696322e-02,17.8962,1,
5hG8TnYMs60_017,8.73272778e-02,1.35153679e-02,16.2064,1,
5hG8TnYMs60_018,9.78593273e-02,1.23630593e-02,17.9695,1,
5hG8TnYMs60_019,1.13583423e-01,1.51791673e-02,17.4813,1,
5hG8TnYMs60_020,1.24937889e-01,1.52616726e-02,18.2618,1,
5hG8TnYMs60_021,1.27007433e-01,1.17122862e-02,20.7037,1,
5hG8TnYMs60_022,7.30105957e-02,6.02597392e-03,21.6672,1,
5hG8TnYMs60_023,3.33798008e-02,2.36535978e-04,42.9917,1,
5ihVDACK8xo_000,4.04502235e-02,4.48357869e-03,19.1059,1,
5ihVDACK8xo_001,3.92957327e-02,4.29032121e-03,19.2371,1,
5ihVDACK8xo_002,3.80335647e-02,5.49379227e-03,16.8059,1,
5ihVDACK8xo_003,6.78963773e-02,6.95005719e-03,19.7972,1,
5ihVDACK8xo_004,3.37251496e-02,2.52930723e-04,42.4990,1,
5j651zUx6q4_000,4.24664766e-02,8.33936949e-04,34.1383,1,
5j651zUx6q4_001,4.16500842e-02,8.09928416e-03,14.2234,1,
5j651zUx6q4_002,5.05727340e-02,7.39587493e-03,16.6985,1,
5j651zUx6q4_003,5.61790520e-02,2.43352593e-02,7.2668,1,
5j651zUx6q4_004,4.80904008e-02,1.33306155e-02,11.1442,1,
5j651zUx6q4_005,3.89070271e-02,1.10583677e-02,10.9267,1,
5j651zUx6q4_006,2.73619810e-02,1.67314468e-02,4.2723,1,
5j651zUx6q4_007,1.71828843e-02,1.11327285e-02,3.7699,1,
5j651zUx6q4_008,4.30617995e-02,1.64081440e-02,8.3807,1,
5j651zUx6q4_009,4.57003459e-02,1.83530536e-04,47.9242,1,
5j651zUx6q4_010,3.42807746e-02,2.30513729e-04,43.4471,1,
5j651zUx6q4_011,3.98826115e-02,4.10402183e-04,39.7515,1,
5j651zUx6q4_012,5.27936486e-02,2.07012154e-04,48.1317,1,
5j651zUx6q4_013,9.22250696e-02,2.51217790e-03,31.2960,1,
5j651zUx6q4_014,1.69713174e-01,3.15801035e-02,14.6060,1,
5j651zUx6q4_015,1.71425300e-01,7.41317334e-02,7.2814,1,
5j651zUx6q4_016,1.32611138e-01,6.41582489e-02,6.3066,1,
5o1doRRWOUA_000,7.59498280e-02,4.13691672e-02,5.2770,1,
5o1doRRWOUA_001,7.75265246e-02,4.51894723e-02,4.6883,1,
5o1doRRWOUA_002,6.14077056e-02,4.21275478e-02,3.2731,1,
5o1doRRWOUA_003,7.45978541e-02,2.93743032e-02,8.0952,1,
5o1doRRWOUA_004,7.41389501e-02,5.80120976e-03,22.1306,1,
5o1doRRWOUA_005,3.33430166e-02,2.51938389e-04,42.4342,1,
5p4bNH4gnH0_000,1.93267620e-01,4.88540449e-02,11.9452,1,
5p4bNH4gnH0_001,1.89961454e-01,7.78036616e-02,7.7533,1,
5p4bNH4gnH0_002,1.99129042e-01,4.47090101e-02,12.9748,1,
5p4bNH4gnH0_003,1.27991008e-01,7.27000920e-02,4.9129,1,
5p4bNH4gnH0_004,1.32798765e-01,6.41693001e-02,6.3173,1,
5wSWQYFvHwk_000,1.85634632e-01,2.77215230e-02,16.5168,1,
5wSWQYFvHwk_001,1.43341154e-01,5.84017976e-02,7.7989,1,
5wSWQYFvHwk_002,1.88268388e-01,9.12822768e-02,6.2878,1,
5wSWQYFvHwk_003,1.32600219e-01,6.36579159e-02,6.3738,1,
5y6wjeJR5Cg_000,1.61665375e-01,5.50963100e-02,9.3499,1,
5y6wjeJR5Cg_001,1.67476744e-01,8.40562134e-02,5.9877,1,
5y6wjeJR5Cg_002,1.32419129e-01,6.40965750e-02,6.3023,1,
6-mh40eytMI_000,1.50951047e-01,4.27654722e-02,10.9549,1,
6-mh40eytMI_001,1.26935859e-01,1.98940392e-02,16.0972,1,
6-mh40eytMI_002,1.74552274e-01,1.15130224e-01,3.6147,1,
6-mh40eytMI_003,1.32320249e-01,6.43681109e-02,6.2591,1,
67euLhPd3ro_000,1.73660512e-01,4.30439435e-02,12.1158,1,
67euLhPd3ro_001,1.98974785e-01,1.11333147e-01,5.0435,1,
67euLhPd3ro_002,1.34723449e-01,6.42048604e-02,6.4375,1,
6DmMwkK_tSo_000,9.87724224e-02,6.39803958e-04,43.7718,1,
6DmMwkK_tSo_001,5.43438827e-02,2.62855080e-03,26.3087,1,
6DmMwkK_tSo_002,1.00049663e-01,1.62880460e-03,35.7669,1,
6DmMwkK_tSo_003,8.66336688e-02,2.20987007e-03,31.8664,1,
6DmMwkK_tSo_004,3.34067424e-02,2.35312596e-04,43.0438,1,
6E6uYzwHRcg_000,1.21648853e-01,1.00145132e-03,41.6896,1,
6E6uYzwHRcg_001,8.15445993e-02,1.52761079e-02,14.5476,1,
6E6uYzwHRcg_002,1.12501106e-01,2.07993928e-02,14.6621,1,
6E6uYzwHRcg_003,1.12118168e-01,1.82269272e-02,15.7793,1,
6E6uYzwHRcg_004,7.98869435e-02,1.85718520e-02,12.6724,1,
6E6uYzwHRcg_005,1.21368709e-01,1.55712945e-02,17.8356,1,
6E6uYzwHRcg_006,1.57788119e-01,1.36989479e-02,21.2277,1,
6E6uYzwHRcg_007,1.50912757e-01,1.38974345e-02,20.7158,1,
6E6uYzwHRcg_008,1.43285966e-01,8.44229169e-03,24.5949,1,
6E6uYzwHRcg_009,1.29404221e-01,1.55311220e-02,18.4149,1,
6E6uYzwHRcg_010,1.24804187e-01,1.43311977e-02,18.7989,1,
6E6uYzwHRcg_011,1.15991280e-01,1.73517158e-02,16.5017,1,
6E6uYzwHRcg_012,9.21084828e-02,1.82719841e-02,14.0503,1,
6E6uYzwHRcg_013,1.40082629e-01,1.12159350e-02,21.9310,1,
6E6uYzwHRcg_014,1.08075065e-01,1.69167703e-02,16.1082,1,
6E6uYzwHRcg_015,1.11385189e-01,1.64361129e-02,16.6206,1,
6E6uYzwHRcg_016,9.06264058e-02,1.70958212e-02,14.4873,1,
6E6uYzwHRcg_017,1.47430044e-01,1.76955450e-02,18.4144,1,
6E6uYzwHRcg_018,8.84837809e-02,1.51124226e-02,15.3506,1,
6E6uYzwHRcg_019,8.98127702e-02,1.85232794e-02,13.7124,1,
6E6uYzwHRcg_020,1.40792684e-01,2.05615578e-02,16.7105,1,
6E6uYzwHRcg_021,1.05371826e-01,1.10004056e-02,19.6263,1,
6E6uYzwHRcg_022,1.16961290e-01,1.47578119e-02,17.9804,1,
6E6uYzwHRcg_023,1.18756694e-01,1.24038481e-02,19.6220,1,
6E6uYzwHRcg_024,1.46889704e-01,1.16966069e-02,21.9786,1,
6E6uYzwHRcg_025,9.18677706e-02,1.68409548e-02,14.7359,1,
6E6uYzwHRcg_026,7.31064719e-02,6.20483719e-03,21.4245,1,
6E6uYzwHRcg_027,3.35780391e-02,2.40641914e-04,42.8937,1,
6IsyZ4tTrp8_000,1.11293049e-01,3.06348013e-02,11.2051,1,
6IsyZ4tTrp8_001,9.40969127e-02,3.37048420e-02,8.9177,1,
6IsyZ4tTrp8_002,1.45853127e-01,7.87603231e-02,5.3522,1,
6IsyZ4tTrp8_003,1.32515083e-01,6.47639438e-02,6.2186,1,
6SwkF4lY6gI_000,1.74436619e-01,4.87310802e-02,11.0766,1,
6SwkF4lY6gI_001,1.42439106e-01,2.50657532e-02,15.0910,1,
6SwkF4lY6gI_002,7.97316380e-02,5.12001375e-03,23.8472,1,
6SwkF4lY6gI_003,6.48989764e-02,2.48910607e-02,8.3239,1,
6SwkF4lY6gI_004,1.52109364e-01,5.66787175e-03,28.5747,1,
6SwkF4lY6gI_005,1.82455286e-01,1.18502439e-03,43.7486,1,
6SwkF4lY6gI_006,6.66432049e-02,1.00999761e-03,36.3887,1,
6SwkF4lY6gI_007,1.24803806e-01,7.85441258e-04,44.0223,1,
6SwkF4lY6gI_008,8.16409944e-02,4.45193369e-04,45.2672,1,
6SwkF4lY6gI_009,6.30579257e-02,3.82349667e-04,44.3456,1,
6SwkF4lY6gI_010,1.70508212e-01,1.25770436e-03,42.6433,1,
6SwkF4lY6gI_011,9.33908769e-02,9.25434521e-04,40.0792,1,
6SwkF4lY6gI_012,1.34038055e-01,6.04843382e-02,6.9117,1,
6SwkF4lY6gI_013,1.32515979e-01,6.42155697e-02,6.2926,1,
6b_trwoU-Bs_000,9.96633079e-02,3.22896636e-02,9.7894,1,
6b_trwoU-Bs_001,8.50871298e-02,1.59617146e-02,14.5357,1,
6b_trwoU-Bs_002,1.17755175e-01,7.93578781e-03,23.4278,1,
6b_trwoU-Bs_003,1.73201616e-01,1.18946816e-01,3.2640,1,
6b_trwoU-Bs_004,1.32604869e-01,6.42920885e-02,6.2880,1,
6klshR-YtEw_000,1.53580965e-01,3.68783520e-02,12.3913,1,
6klshR-YtEw_001,1.58137018e-01,4.11402503e-02,11.6953,1,
6klshR-YtEw_002,1.06552393e-01,2.73198151e-01,-8.1783,1,
6klshR-YtEw_003,1.12925077e-01,1.99265584e-01,-4.9328,1,
6klshR-YtEw_004,1.45640135e-01,1.40812905e-01,0.2928,1,
6klshR-YtEw_005,1.85289010e-01,1.17057138e-02,23.9890,1,
6klshR-YtEw_006,1.24531943e-01,1.61151584e-01,-2.2391,1,
6klshR-YtEw_007,1.65387788e-01,1.24809637e-03,42.4451,1,
6klshR-YtEw_008,1.02043934e-01,5.25572546e-04,45.7631,1,
6klshR-YtEw_009,1.04750350e-01,6.50970780e-04,44.1319,1,
6klshR-YtEw_010,9.77605802e-02,7.23331186e-04,42.6165,1,
6klshR-YtEw_011,1.02321688e-01,5.79346148e-04,44.9406,1,
6klshR-YtEw_012,9.49615520e-02,5.73704623e-04,44.3772,1,
6klshR-YtEw_013,8.10378093e-02,4.21508595e-04,45.6776,1,
6klshR-YtEw_014,8.36303220e-02,4.01983198e-04,46.3631,1,
6klshR-YtEw_015,1.13439276e-01,6.67947290e-04,44.6004,1,
6klshR-YtEw_016,1.06552728e-01,6.89164230e-04,43.7848,1,
6klshR-YtEw_017,1.75816578e-01,1.19225884e-01,3.3738,1,
6klshR-YtEw_018,1.33005642e-01,6.41711960e-02,6.3306,1,
6kxnMsvfArE_000,9.45478435e-02,1.92560526e-02,13.8217,1,
6kxnMsvfArE_001,9.28449889e-02,4.33606841e-02,6.6132,1,
6kxnMsvfArE_002,1.06146031e-01,4.53422612e-02,7.3880,1,
6kxnMsvfArE_003,1.07603274e-01,6.13748685e-04,44.8767,1,
6kxnMsvfArE_004,7.38806083e-02,6.84064234e-03,20.6687,1,
6kxnMsvfArE_005,3.34362859e-02,2.41364076e-04,42.8309,1,
6qI6TJvLEFI_000,7.36405530e-02,6.27861085e-04,41.3851,1,
6qI6TJvLEFI_001,9.54747091e-02,8.43960098e-04,41.0713,1,
6qI6TJvLEFI_002,1.02224084e-01,6.63843972e-04,43.7497,1,
6qI6TJvLEFI_003,7.17618286e-02,1.41941324e-02,14.0757,1,
6qI6TJvLEFI_004,6.40192721e-02,1.30199494e-02,13.8340,1,
6qI6TJvLEFI_005,7.07218987e-02,1.10408471e-02,16.1310,1,
6qI6TJvLEFI_006,5.13781816e-02,1.21452769e-02,12.5274,1,
6qI6TJvLEFI_007,7.28933493e-02,5.37900485e-03,22.6397,1,
6qI6TJvLEFI_008,3.35184418e-02,2.89586314e-04,41.2701,1,
6qbasnLUeLs_000,1.87635189e-01,5.44678749e-02,10.7435,1,
6qbasnLUeLs_001,1.97260839e-01,5.53767178e-02,11.0343,1,
